job_id,arrival_min,start_min,finish_min,wait_min,runtime_s,energy_proxy,emissions_index,sla_miss,carbon_at_start,deferrals,label,seed
160,207.65131786779222,207.65131786779222,207.6934120779038,0.0,2.525652606694015,7016.126282630335,3303576.3021056494,False,470.8547379319894,0,C_stress_smart,2
161,207.9437180288983,207.9437180288983,207.95513670886584,0.0,0.6851207980528334,1812.0342560399026,853204.9147514558,False,470.8547379319894,0,C_stress_smart,2
162,208.05172107759245,208.05172107759245,208.06794607058143,0.0,0.973499579339092,4806.048674978967,2581828.0256965957,False,537.2038862481755,0,C_stress_smart,2
163,209.08464729038727,209.08464729038727,209.10111716152906,0.0,0.9881922685073529,4806.049409613425,2891568.5802219226,False,601.651862845602,0,C_stress_smart,2
164,213.39555426489073,213.39555426489073,213.41373466150813,0.0,1.0908237970440573,4806.054541189852,2785082.5995715098,False,579.4945886906221,0,C_stress_smart,2
165,216.0629678213094,216.0629678213094,216.07292632050186,0.0,0.5975099515470178,1016.0298754975773,518796.1144233682,False,510.61108234568366,0,C_stress_smart,2
166,216.58302643853236,216.58302643853236,216.60309862125152,0.0,1.204330963149427,3708.0602165481573,1893376.6405746248,False,510.61108234568366,0,C_stress_smart,2
167,218.92939005943336,218.92939005943336,218.93981749870863,0.0,0.62564635651623,1812.0312823178258,1095397.7300520139,False,604.5136972750583,0,C_stress_smart,2
168,222.27462344351432,222.27462344351432,222.28932955940294,0.0,0.882366953317805,3008.044118347666,1595448.8270079244,False,530.3940913886305,0,C_stress_smart,2
169,222.53697662060884,222.53697662060884,222.55440786059503,0.0,1.0458743991722148,4806.0522937199585,2549101.739493841,False,530.3940913886305,0,C_stress_smart,2
170,222.83577892937083,222.83577892937083,222.85666804176,0.0,1.253346743350259,3708.0626673371676,1966734.5292543985,False,530.3940913886305,0,C_stress_smart,2
171,223.8983666834766,223.8983666834766,223.9100730774193,0.0,0.7023836365605839,1812.0351191818281,858377.6368499227,False,473.7091614634369,0,C_stress_smart,2
172,224.06376921279366,224.06376921279366,224.07619975845103,0.0,0.7458327394412297,1812.037291636972,1043953.7575346828,False,576.1215634759856,0,C_stress_smart,2
173,224.25029560978123,224.25029560978123,224.26227139881047,0.0,0.7185473417547205,1812.0359273670877,1043952.971549384,False,576.1215634759856,0,C_stress_smart,2
174,225.98657040409495,225.98657040409495,226.02874806165983,0.0,2.5306594538929503,7016.126532972695,3852009.5628529345,False,572.1077139961537,0,C_stress_smart,2
175,226.18921968389236,226.18921968389236,226.2307595230937,0.0,2.4923903520795854,7016.124619517604,3690038.0074626873,False,525.9367824222594,0,C_stress_smart,2
176,227.48991192704113,227.48991192704113,227.50868368708444,0.0,1.126305602597902,3708.05631528013,1772784.517482779,False,478.0899659418607,0,C_stress_smart,2
177,232.0357845718476,232.0357845718476,232.04997528380412,0.0,0.8514427173901592,3008.0425721358697,1908632.7929740779,False,634.5099004429474,0,C_stress_smart,2
178,233.76538800679472,233.76538800679472,233.7771088737642,0.0,0.7032520181695147,3008.0351626009083,1767106.3994204642,False,587.4620155345955,0,C_stress_smart,2
179,235.02774555703405,235.02774555703405,235.03921227647467,0.0,0.6880031664370981,1812.034400158322,1042136.9099825311,False,575.1198265835776,0,C_stress_smart,2
180,235.823916586246,235.823916586246,235.86541281750567,0.0,2.489773875580017,7016.124488693779,4035112.2992263585,False,575.1198265835776,0,C_stress_smart,2
181,236.3717745013754,236.3717745013754,236.41257211792458,0.0,2.4478569929507747,7016.122392849647,3211909.852363232,False,457.78988343142237,0,C_stress_smart,2
182,236.95330911890485,236.95330911890485,236.96548672151846,0.0,0.7306561568168289,1812.0365328078408,829531.9931275802,False,457.78988343142237,0,C_stress_smart,2
183,237.06867191650545,237.06867191650545,237.11017164175428,0.0,2.4899835149295217,7016.124499175747,3881408.054841911,False,553.2125399567665,0,C_stress_smart,2
184,237.21922405780853,237.21922405780853,237.2605266675372,0.0,2.478156583720136,7016.123907829186,3881407.727701578,False,553.2125399567665,0,C_stress_smart,2
185,238.0380024084166,238.0380024084166,238.0517689431924,0.0,0.8259920865488821,3008.0412996043274,1559538.0175488787,False,518.4563183205023,0,C_stress_smart,2
186,239.6899726612054,239.6899726612054,239.70290884533824,0.0,0.7761710479720794,3008.0388085523987,1495951.615027659,False,497.3179238161416,0,C_stress_smart,2
187,239.69320924411537,239.70290884533824,239.74573299531727,0.009699601222877163,2.5694489987419153,7016.128472449937,3489246.44514612,False,497.3179238161416,0,C_stress_smart,2
0,0.3667160422601328,0.3667160422601328,0.40848748411104396,0.0,2.5062865110546695,7016.125314325553,3708605.113778445,False,528.5830779285257,0,A_blind,3
1,1.665156760531423,1.665156760531423,1.675046673145347,0.0,0.5933947568354349,1016.0296697378418,351140.67769719707,False,345.6008108383283,0,A_blind,3
2,6.323524164463842,6.323524164463842,6.334057850005878,0.0,0.6320211325221641,1016.0316010566261,377344.9030249141,False,371.3909120862902,0,A_blind,3
3,13.617107957963121,13.617107957963121,13.637195374727415,0.0,1.205245005857652,3708.060262250293,1599859.2059403341,False,431.454478296271,0,A_blind,3
4,14.748648972782599,14.748648972782599,14.768202581638297,0.0,1.1732165313419445,3708.058660826567,1545569.031069115,False,416.81353302123614,0,A_blind,3
5,15.597187038249423,15.597187038249423,15.610821700795181,0.0,0.8180797527454743,3008.040903987637,1336255.1265933414,False,444.22771140576,0,A_blind,3
6,17.02623943551039,17.02623943551039,17.040659435547997,0.0,0.865200002256507,3008.0432600001127,1359602.0157863314,False,451.9888506478063,0,A_blind,3
7,17.363214760895428,17.363214760895428,17.377337328364703,0.0,0.8473540481564622,3008.042367702408,1359601.6124777172,False,451.9888506478063,0,A_blind,3
8,20.649998729864596,20.649998729864596,20.669412283834756,0.0,1.1648132382096503,3708.0582406619105,1724191.9796086948,False,464.98513985069343,0,A_blind,3
9,20.867118213004083,20.867118213004083,20.877730361778212,0.0,0.6367289264476973,1812.0318364463224,842567.876883902,False,464.98513985069343,0,A_blind,3
10,22.34445435871142,22.34445435871142,22.353934963325973,0.0,0.5688362768731323,1016.0284418138436,495272.44491358346,False,487.45923296144014,0,A_blind,3
11,33.29015471774566,33.29015471774566,33.33185582272845,0.0,2.502066298967362,7016.125103314948,3491656.1542239557,False,497.66161560805597,0,A_blind,3
12,34.15359678610744,34.15359678610744,34.16165926046191,0.0,0.48374846126805826,1016.0241874230634,486561.77501983085,False,478.88798420625676,0,A_blind,3
13,38.31452843199211,38.31452843199211,38.3243461056055,0.0,0.5890604168033727,1016.0294530208402,446978.6082204127,False,439.92682189621974,0,A_blind,3
14,39.979181975160934,39.979181975160934,40.01981038270489,0.0,2.437704452637347,7016.121885222632,3168562.9867319427,False,412.33069214992474,0,A_blind,3
15,46.53255478012848,46.53255478012848,46.54361122399956,0.0,0.6633866322648274,1812.0331693316132,979482.3181066478,False,540.5432608432548,0,A_blind,3
16,49.440832860670575,49.440832860670575,49.45037931151819,0.0,0.5727870508571344,1016.0286393525429,539490.5536399935,False,530.9796719743846,0,A_blind,3
17,54.187012712994,54.187012712994,54.19674912953035,0.0,0.5841849921815423,1016.029209249609,489226.532811357,False,481.50833495493356,0,A_blind,3
18,55.108151475989004,55.108151475989004,55.11849450143598,0.0,0.6205815268187066,1016.0310290763409,466861.96444576664,False,459.49577432707355,0,A_blind,3
19,55.67364189826162,55.67364189826162,55.71617732606949,0.0,2.552125668472134,7016.127606283424,3223880.987226759,False,459.49577432707355,0,A_blind,3
20,55.67936500126102,55.71617732606949,55.73607021385037,0.03681232480847285,1.1935732668527983,3708.0596786633428,1703837.7532984123,False,459.49577432707355,0,A_blind,3
21,59.384516133197174,59.384516133197174,59.39732151942263,0.0,0.7683231735274842,1812.0384161586765,930033.9565125462,False,513.252891450346,0,A_blind,3
22,62.220591125497585,62.220591125497585,62.23170346326968,0.0,0.6667402663256693,1812.0333370133162,828258.7893911728,False,457.0880526714538,0,A_blind,3
23,66.06822673140358,66.06822673140358,66.08185298979532,0.0,0.817575503504651,3008.0408787751753,1584399.907755327,False,526.7215345824916,0,A_blind,3
24,68.12965030450603,68.12965030450603,68.14706986299073,0.0,1.0451735090825904,4806.052258675454,1986527.2115773663,False,413.3386623067749,0,A_blind,3
25,69.93902183631947,69.93902183631947,69.9807668465676,0.0,2.5047006148880437,7016.125235030744,3370489.4473183937,False,480.39185938271305,0,A_blind,3
26,71.79359630840516,71.79359630840516,71.80297672569736,0.0,0.5628250375323096,1016.0281412518766,484891.81583921274,False,477.24250554887584,0,A_blind,3
27,73.62703875430054,73.62703875430054,73.63960398315366,0.0,0.753913731187079,3008.0376956865593,1369392.4008567121,False,455.24442822654186,0,A_blind,3
28,73.75668646561103,73.75668646561103,73.76797169408964,0.0,0.677113708716633,1812.0338556854358,824918.3165586523,False,455.24442822654186,0,A_blind,3
29,80.5185123337834,80.5185123337834,80.5303624963863,0.0,0.7110097561735025,1812.0355504878087,1041073.1607814799,False,574.5324149414276,0,A_blind,3
30,84.92947297317812,84.92947297317812,84.9702982913585,0.0,2.4495190908230633,7016.122475954541,3673899.255966012,False,523.6367051112771,0,A_blind,3
31,85.13330411837542,85.13330411837542,85.15312980539636,0.0,1.1895412212564143,3708.059477061063,1797258.9356674107,False,484.68988881804125,0,A_blind,3
32,89.66262351652242,89.66262351652242,89.67582416234748,0.0,0.7920387495042761,3008.0396019374753,1366169.7931919848,False,454.1728082010743,0,A_blind,3
33,99.14429114268924,99.14429114268924,99.18640851400981,0.0,2.5270422792342906,7016.126352113962,3695744.7883234564,False,526.7500331161976,0,A_blind,3
34,99.77681493507608,99.77681493507608,99.7903271510115,0.0,0.810732956125317,3008.040536647806,1584485.4522940968,False,526.7500331161976,0,A_blind,3
35,102.15826262098925,102.15826262098925,102.16855876491344,0.0,0.617768635451996,1016.0308884317726,518146.16093214747,False,509.97087473580433,0,A_blind,3
36,102.5512871787218,102.5512871787218,102.56407565488061,0.0,0.7673085695290831,3008.0383654284765,1534011.956456419,False,509.97087473580433,0,A_blind,3
37,106.32392065642443,106.32392065642443,106.34381264506303,0.0,1.1935193183153614,3708.0596759659156,1918259.0042285114,False,517.3215028500916,0,A_blind,3
38,112.83242919605708,112.83242919605708,112.84974917561546,0.0,1.0391987735030666,4806.051959938675,2129649.853291966,False,443.118358071006,0,A_blind,3
39,115.59157277261212,115.59157277261212,115.60948396523314,0.0,1.0746715572610381,4806.053733577863,2630942.672603699,False,547.4226503591535,0,A_blind,3
40,119.7109828423636,119.7109828423636,119.72660028775351,0.0,0.937046723394794,4806.04685233617,2286994.288612532,False,475.8576765644404,0,A_blind,3
41,123.21836270756333,123.21836270756333,123.23295764404227,0.0,0.8756961887369532,3008.043784809437,1670476.943844589,False,555.3366451248035,0,A_blind,3
42,125.51074279488867,125.51074279488867,125.52519769107515,0.0,0.8672937711891153,3008.0433646885594,1572161.1612317613,False,522.652425722106,0,A_blind,3
43,130.85493062955638,130.85493062955638,130.86891505572362,0.0,0.8390655700350215,3008.0419532785018,1766762.642479217,False,587.3464100304853,0,A_blind,3
